#{"t_start": 1767536077.5276003, "env_id": "MiniGrid-DoorKey-6x6-v0"}
r,l,t
0.97,12,432.455459
0.96,16,432.475756
0.96,16,432.496104
0.96,16,432.515609
0.97,12,432.534861
0.9625,15,432.55899
0.9575,17,432.580067
0.9675,13,432.597105
0.9675,13,432.613737
0.965,14,432.631204
0.9725,11,432.644728
0.9525,19,432.667314
0.9625,15,432.684857
0.935,26,432.714941
0.97,12,432.729775
0.9675,13,432.745728
0.925,30,432.780904
0.965,14,432.798203
0.96,16,432.817925
0.965,14,432.835554
0.9575,17,432.865143
0.9675,13,432.883718
0.9725,11,432.898209
0.9625,15,432.915786
0.955,18,434.998145
0.94,24,435.030601
0.9575,17,435.053956
0.9475,21,435.084031
0.975,10,435.098151
0.97,12,435.114403
0.9625,15,435.136085
0.9775,9,435.149666
0.965,14,435.169795
0.9325,27,435.207668
0.975,10,435.220723
0.9575,17,435.240114
0.96,16,435.260322
0.955,18,435.281201
0.97,12,435.299875
0.9725,11,435.314964
0.9625,15,435.343582
0.965,14,435.365305
0.9675,13,435.381954
0.965,14,435.399011
0.9675,13,435.414176
0.9675,13,435.430005
0.9775,9,435.440272
0.96,16,435.459575
0.925,30,435.501504
0.97,12,435.515072
0.965,14,435.532975
0.9475,21,435.557594
0.9625,15,435.574788
0.9525,19,435.596888
0.97,12,435.611273
0.9725,11,435.625856
0.965,14,435.649721
0.965,14,435.66694
0.9625,15,435.687049
0.9625,15,435.704839
0.965,14,435.721038
0.955,18,435.74187
0.9525,19,435.764172
0.945,22,435.789825
0.975,10,435.80268
0.9625,15,435.820709
0.9175,33,435.860337
0.9725,11,435.873657
0.9475,21,435.899709
0.96,16,435.918578
0.96,16,435.937819
0.9575,17,435.957659
0.97,12,435.971989
0.9575,17,435.992562
0.955,18,436.013416
0.94,24,436.045354
0.97,12,436.06123
0.9775,9,436.071755
0.9625,15,436.094148
0.9575,17,436.13063
0.96,16,436.156899
0.9625,15,436.175826
0.9775,9,436.187079
0.96,16,436.219715
0.9725,11,436.2418
0.95,20,436.267041
0.9275,29,436.302026
0.9525,19,436.324028
0.9725,11,436.340078
0.9175,33,436.380661
0.9575,17,436.399752
0.9475,21,436.424682
0.9675,13,436.441658
0.95,20,436.466094
0.9675,13,436.480758
0.9675,13,436.497286
0.96,16,436.516787
0.9725,11,436.533667
0.9575,17,436.556207
0.95,20,436.583071
0.95,20,436.61453
0.965,14,436.634724
0.9525,19,436.658294
0.9575,17,436.682626
0.9575,17,436.70892
0.965,14,436.732092
0.96,16,436.752736
0.955,18,436.774781
0.945,22,436.801639
0.965,14,436.818592
0.955,18,436.83984
0.9675,13,436.855679
0.97,12,436.869885
0.96,16,436.888519
0.9675,13,436.904688
0.9625,15,436.924267
0.9675,13,436.940155
0.9725,11,436.957383
0.97,12,436.972979
0.965,14,436.995072
0.975,10,437.007623
0.965,14,437.025012
0.9675,13,437.04475
0.975,10,437.056766
0.965,14,437.074091
0.9725,11,437.087739
0.965,14,437.103999
0.9575,17,437.123036
0.965,14,437.13993
0.9475,21,437.163589
0.9625,15,437.181701
0.9725,11,437.194751
0.9775,9,437.206083
0.9725,11,437.219871
0.9675,13,437.23579
0.97,12,437.254083
0.97,12,437.27036
0.96,16,437.291815
0.9575,17,437.311811
0.9675,13,437.327041
0.965,14,437.347976
0.9525,19,437.371521
0.96,16,437.391869
0.9675,13,437.408918
0.94,24,437.437148
0.9525,19,437.459074
0.9675,13,437.476911
0.96,16,437.495739
0.97,12,437.511826
0.9425,23,437.548875
0.97,12,437.568455
0.955,18,437.589876
0.96,16,437.615748
0.9675,13,437.637469
0.955,18,437.664598
0.965,14,439.78305
0.97,12,439.800732
0.95,20,439.82865
0.965,14,439.847947
0.97,12,439.865258
0.965,14,439.885075
0.965,14,439.905013
0.9675,13,439.925069
0.97,12,439.941659
0.965,14,439.962454
0.9525,19,439.986152
0.955,18,440.009764
0.9625,15,440.028255
0.965,14,440.04505
0.9575,17,440.066105
0.9725,11,440.079203
0.97,12,440.093719
0.9675,13,440.109277
0.9625,15,440.132698
0.975,10,440.144999
0.975,10,440.159694
0.975,10,440.17174
0.9725,11,440.185323
0.9725,11,440.198744
0.9625,15,440.216954
0.965,14,440.234613
0.96,16,440.252802
0.9675,13,440.26791
0.96,16,440.290629
0.9575,17,440.311849
0.9675,13,440.328006
0.965,14,440.345073
0.96,16,440.370742
0.95,20,440.395854
0.965,14,440.413583
0.9675,13,440.434019
0.9725,11,440.449127
0.96,16,440.468685
0.9775,9,440.48141
0.9575,17,440.502991
0.9575,17,440.52218
0.945,22,440.547882
0.9625,15,440.565435
0.97,12,440.58008
0.965,14,440.597106
0.9425,23,440.625474
0.9525,19,440.647695
0.9625,15,440.666196
0.96,16,440.684843
0.96,16,440.704466
0.9525,19,440.727782
0.96,16,440.746937
0.9675,13,440.761662
0.9675,13,440.775695
0.96,16,440.797084
0.97,12,440.813644
0.965,14,440.833615
0.965,14,440.854718
0.9625,15,440.872835
0.965,14,440.890524
0.965,14,440.908244
0.9575,17,440.928688
0.97,12,440.944732
0.965,14,440.964691
0.9625,15,440.98481
0.9675,13,441.001032
0.9525,19,441.024069
0.9725,11,441.036756
0.9625,15,441.05782
0.965,14,441.075124
0.9725,11,441.091685
0.9575,17,441.117621
0.96,16,441.135932
0.975,10,441.147655
0.955,18,441.168342
0.9625,15,441.187532
0.9725,11,441.200802
0.9575,17,441.219885
0.955,18,441.24261
0.9575,17,441.264725
0.945,22,441.294238
0.965,14,441.311955
0.97,12,441.326039
0.955,18,441.351274
0.97,12,441.36704
0.9675,13,441.382028
0.97,12,441.396217
0.9625,15,441.418752
0.9575,17,441.438931
0.9725,11,441.452682
0.9575,17,441.477717
0.9675,13,441.496845
0.965,14,441.515127
0.9725,11,441.529686
0.95,20,441.554702
0.9725,11,441.567697
0.9675,13,441.583829
0.97,12,441.597685
0.9625,15,441.615464
0.9525,19,441.637759
0.97,12,441.652073
0.9625,15,441.670995
0.9625,15,441.689179
0.965,14,441.705395
0.9625,15,441.724815
0.965,14,441.741918
0.965,14,441.757763
0.965,14,441.774263
0.9725,11,441.787343
0.9475,21,441.812069
0.97,12,441.825416
0.975,10,441.838654
0.96,16,441.856129
0.8725,51,441.919296
0.9325,27,441.950985
0.9675,13,441.967056
0.915,34,442.008872
0.98,8,442.018079
0.9675,13,442.034682
0.955,18,442.059768
0.9575,17,442.092922
0.96,16,442.111701
0.9725,11,442.12475
0.9625,15,442.142843
0.9725,11,442.15597
0.96,16,442.175351
0.9625,15,442.195827
0.9625,15,442.214494
0.9575,17,442.236207
0.97,12,442.251612
0.9625,15,442.269633
0.9775,9,442.280695
0.965,14,442.297777
0.9775,9,442.311823
0.9725,11,442.328867
0.9675,13,442.345911
0.96,16,442.3677
0.9475,21,444.501594
0.9625,15,444.5238
0.9675,13,444.543118
0.9675,13,444.562818
0.965,14,444.584443
0.9725,11,444.600135
0.9775,9,444.61265
0.9475,21,444.641915
0.9725,11,444.65761
0.9725,11,444.67434
0.965,14,444.693927
0.9675,13,444.709753
0.9675,13,444.724929
0.9675,13,444.740963
0.9575,17,444.762632
0.965,14,444.781729
0.9525,19,444.804535
0.9675,13,444.819081
0.9725,11,444.832692
0.965,14,444.849189
0.96,16,444.868006
0.965,14,444.884722
0.9625,15,444.902038
0.965,14,444.919383
0.9625,15,444.937028
0.97,12,444.950789
0.96,16,444.969617
0.9625,15,444.986814
0.9625,15,445.004288
0.9575,17,445.025172
0.9675,13,445.042018
0.9675,13,445.060293
0.95,20,445.086147
0.9725,11,445.098921
0.9675,13,445.115082
0.9375,25,445.147815
0.965,14,445.163908
0.9575,17,445.183862
0.9525,19,445.211062
0.97,12,445.229512
0.975,10,445.242146
0.975,10,445.254988
0.9625,15,445.274068
0.965,14,445.29365
0.975,10,445.305473
0.9625,15,445.323187
0.97,12,445.337731
0.97,12,445.351639
0.975,10,445.364696
0.96,16,445.384113
0.9625,15,445.4027
0.945,22,445.430406
0.97,12,445.44471
0.9725,11,445.465062
0.98,8,445.479151
0.9575,17,445.504219
0.9725,11,445.520511
0.9675,13,445.539664
0.9675,13,445.559046
0.96,16,445.578839
0.965,14,445.596967
0.965,14,445.612639
0.97,12,445.627298
0.955,18,445.650217
0.965,14,445.669041
0.9675,13,445.684569
0.9675,13,445.699805
0.9375,25,445.729696
0.97,12,445.743737
0.975,10,445.755779
0.9675,13,445.771109
0.96,16,445.790658
0.975,10,445.803711
0.9675,13,445.820916
0.9725,11,445.834351
0.965,14,445.851044
0.965,14,445.86859
0.975,10,445.883711
0.96,16,445.902131
0.9725,11,445.915643
0.97,12,445.929844
0.965,14,445.946019
0.94,24,445.980751
0.9675,13,446.000172
0.9775,9,446.015696
0.965,14,446.038544
0.965,14,446.056083
0.9675,13,446.074974
0.965,14,446.092876
0.955,18,446.118679
0.9525,19,446.141477
0.9625,15,446.159481
0.97,12,446.173486
0.975,10,446.186157
0.9725,11,446.198794
0.95,20,446.222007
0.97,12,446.235301
0.9675,13,446.251973
0.97,12,446.266002
0.96,16,446.286074
0.98,8,446.297097
0.975,10,446.310378
0.9625,15,446.328957
0.965,14,446.348682
0.9625,15,446.367245
0.9725,11,446.379925
0.9725,11,446.393034
0.9675,13,446.409057
0.9725,11,446.422082
0.9625,15,446.44028
0.97,12,446.454315
0.965,14,446.471033
0.9625,15,446.492093
0.9625,15,446.520995
0.9525,19,446.552083
0.9675,13,446.573641
0.975,10,446.585794
0.955,18,446.612092
0.96,16,446.630655
0.9725,11,446.644696
0.9575,17,446.664026
0.965,14,446.680745
0.97,12,446.694802
0.9725,11,446.707536
0.9675,13,446.722852
0.96,16,446.742945
0.9625,15,446.759509
0.97,12,446.773739
0.9675,13,446.789821
0.96,16,446.80971
0.9525,19,446.832335
0.9675,13,446.847725
0.955,18,446.869113
0.975,10,446.883492
0.9675,13,446.899768
0.9675,13,446.916
0.97,12,446.929569
0.95,20,446.953664
0.96,16,446.973892
0.96,16,446.993636
0.965,14,447.010739
0.9525,19,447.035158
0.9625,15,447.054106
0.9675,13,447.072541
0.965,14,447.088631
0.97,12,447.102673
0.975,10,447.115494
0.965,14,449.229349
0.9525,19,449.256062
0.9625,15,449.277521
0.945,22,449.306878
0.965,14,449.325984
0.9725,11,449.342195
0.9575,17,449.363522
0.9725,11,449.379583
0.965,14,449.399085
0.97,12,449.417013
0.9575,17,449.439095
0.97,12,449.452607
0.965,14,449.470752
0.97,12,449.48493
0.9175,33,449.535704
0.96,16,449.568633
0.9575,17,449.602703
0.9625,15,449.63255
0.975,10,449.644547
0.9475,21,449.669825
0.965,14,449.688403
0.9475,21,449.715526
0.9725,11,449.728903
0.955,18,449.751041
0.965,14,449.767708
0.9675,13,449.782754
0.9575,17,449.805059
0.955,18,449.827131
0.955,18,449.848507
0.9725,11,449.861625
0.9425,23,449.888684
0.9675,13,449.907227
0.965,14,449.923924
0.935,26,449.955168
0.9725,11,449.968998
0.9575,17,449.988298
0.955,18,450.009774
0.9575,17,450.030095
0.965,14,450.04818
0.9525,19,450.070245
0.9675,13,450.086894
0.9575,17,450.109525
0.97,12,450.123146
0.97,12,450.137794
0.96,16,450.15617
0.97,12,450.169752
0.9725,11,450.183714
0.9675,13,450.200676
0.96,16,450.22605
0.975,10,450.240673
0.965,14,450.258483
0.9775,9,450.269753
0.9625,15,450.287897
0.97,12,450.301773
0.96,16,450.320171
0.9625,15,450.337747
0.975,10,450.352798
0.965,14,450.369881
0.9675,13,450.386038
0.97,12,450.401597
0.965,14,450.41787
0.96,16,450.438719
0.9575,17,450.459202
0.97,12,450.474937
0.9625,15,450.49501
0.97,12,450.511911
0.9725,11,450.52541
0.9575,17,450.54758
0.975,10,450.560107
0.975,10,450.571979
0.9725,11,450.585147
0.9625,15,450.603754
0.9775,9,450.615932
0.965,14,450.634211
0.9475,21,450.660471
0.955,18,450.685163
0.96,16,450.706077
0.96,16,450.725103
0.96,16,450.74479
0.965,14,450.762436
0.9625,15,450.781051
0.96,16,450.800592
0.96,16,450.820702
0.9225,31,450.857601
0.9725,11,450.870645
0.955,18,450.892744
0.9575,17,450.914732
0.965,14,450.940593
0.9675,13,450.962951
0.9675,13,450.978051
0.96,16,450.997766
0.9675,13,451.01554
0.9625,15,451.033469
0.965,14,451.052617
0.97,12,451.066812
0.965,14,451.084568
0.915,34,451.138924
0.965,14,451.168734
0.9675,13,451.194027
0.965,14,451.220588
0.9725,11,451.24169
0.975,10,451.260963
0.955,18,451.295795
0.9575,17,451.32768
0.9675,13,451.352725
0.945,22,451.393083
0.9725,11,451.414771
0.9725,11,451.43575
0.97,12,451.459609
0.9725,11,451.479994
0.95,20,451.514745
0.97,12,451.530273
0.9675,13,451.555425
0.98,8,451.570937
0.965,14,451.597848
0.97,12,451.621161
0.9525,19,451.658157
0.955,18,451.691581
0.965,14,451.719145
0.9725,11,451.73927
0.97,12,451.762787
0.96,16,451.787137
0.9575,17,451.819598
0.9625,15,451.846924
0.9675,13,451.871598
0.97,12,451.895095
0.97,12,451.917755
0.9625,15,451.945673
0.9675,13,451.970537
0.9775,9,451.987962
0.96,16,452.018597
0.9725,11,452.032665
0.975,10,452.044674
0.965,14,452.064559
0.9675,13,452.080863
0.965,14,452.09693
0.9,40,452.143673
0.9575,17,454.278652
0.9625,15,454.299764
0.965,14,454.319214
0.975,10,454.332804
0.98,8,454.344878
0.97,12,454.361996
0.9575,17,454.3859
0.9625,15,454.405993
0.965,14,454.426876
0.9625,15,454.448707
0.975,10,454.463002
0.9375,25,454.493783
0.97,12,454.510696
0.965,14,454.528924
0.9575,17,454.551015
0.97,12,454.566042
0.975,10,454.578615
0.965,14,454.595437
0.9575,17,454.614754
0.9725,11,454.62845
0.9575,17,454.646986
0.97,12,454.661963
0.9575,17,454.681866
0.9575,17,454.701633
0.965,14,454.718742
0.9575,17,454.738058
0.965,14,454.755319
0.9725,11,454.76917
0.96,16,454.787234
0.9625,15,454.805158
0.975,10,454.820801
0.9725,11,454.833835
0.945,22,454.860725
0.9675,13,454.878989
0.9175,33,454.932667
0.9675,13,454.947753
0.955,18,454.968622
0.9725,11,454.983509
0.9675,13,454.999936
0.975,10,455.011564
0.96,16,455.030803
0.96,16,455.050872
0.965,14,455.068148
0.9725,11,455.080693
0.97,12,455.094752
0.97,12,455.109027
0.955,18,455.129712
0.9525,19,455.153874
0.9575,17,455.174597
0.9575,17,455.197732
0.9575,17,455.218659
0.9675,13,455.23488
0.9625,15,455.252941
0.9575,17,455.273059
0.9175,33,455.312217
0.9675,13,455.327764
0.965,14,455.344797
0.9675,13,455.3617
0.9625,15,455.38006
0.96,16,455.402635
0.9725,11,455.416157
0.9625,15,455.434166
0.96,16,455.452893
0.97,12,455.473175
0.96,16,455.497161
0.97,12,455.514861
0.9725,11,455.532526
0.965,14,455.549092
0.9675,13,455.565558
0.97,12,455.578637
0.9725,11,455.592475
0.9575,17,455.613554
0.925,30,455.65028
0.9575,17,455.67008
0.96,16,455.68902
0.9725,11,455.70185
0.9675,13,455.717597
0.96,16,455.735657
0.965,14,455.752052
0.9675,13,455.767586
0.9575,17,455.788696
0.955,18,455.80977
0.9725,11,455.82193
0.955,18,455.847582
0.97,12,455.862037
0.97,12,455.877181
0.97,12,455.890746
0.9725,11,455.903908
0.97,12,455.921134
0.965,14,455.944859
0.975,10,455.958732
0.975,10,455.971983
0.9675,13,455.988766
0.965,14,456.005592
0.965,14,456.022706
0.9675,13,456.042583
0.97,12,456.058431
0.9675,13,456.072756
0.9575,17,456.09289
0.9475,21,456.118518
0.96,16,456.147196
0.9525,19,456.18474
0.9625,15,456.215561
0.9675,13,456.241669
0.97,12,456.264566
0.9575,17,456.284781
0.9625,15,456.302839
0.9725,11,456.317075
0.965,14,456.333808
0.975,10,456.345032
0.96,16,456.365079
0.97,12,456.379798
0.95,20,456.402359
0.9675,13,456.42536
0.955,18,456.456733
0.955,18,456.485669
0.9725,11,456.500674
0.9675,13,456.51829
0.955,18,456.540183
0.9575,17,456.560563
0.9675,13,456.576142
0.0,360,459.104242
0.97,12,459.122139
0.9725,11,459.137689
0.9675,13,459.15779
0.96,16,459.181006
0.9825,7,459.191023
0.96,16,459.210814
0.9675,13,459.226953
0.9725,11,459.240038
0.96,16,459.259767
0.96,16,459.278349
0.97,12,459.291975
0.9775,9,459.303336
0.96,16,459.32235
0.965,14,459.33905
0.9675,13,459.353703
0.96,16,459.372012
0.96,16,459.393322
0.9675,13,459.410078
0.96,16,459.428025
0.9675,13,459.445583
0.9675,13,459.461576
0.97,12,459.476109
0.965,14,459.493134
0.97,12,459.507151
0.97,12,459.523933
0.9675,13,459.542258
0.955,18,459.56581
0.9625,15,459.589808
0.9625,15,459.612578
0.9625,15,459.633403
0.9375,25,459.668049
0.9725,11,459.683053
0.965,14,459.7019
0.9825,7,459.710934
0.965,14,459.727017
0.965,14,459.743553
0.96,16,459.762592
0.9675,13,459.777657
0.935,26,459.815585
0.965,14,459.832791
0.965,14,459.84893
0.9675,13,459.86502
0.9725,11,459.878345
0.9775,9,459.889858
0.97,12,459.903776
0.965,14,459.920823
0.9725,11,459.934398
0.93,28,459.969685
0.935,26,460.001027
0.9575,17,460.021053
0.9525,19,460.04485
0.9675,13,460.060897
0.9625,15,460.078674
0.97,12,460.093728
0.965,14,460.109707
0.96,16,460.128787
0.955,18,460.150001
0.9725,11,460.163456
0.96,16,460.182126
0.9575,17,460.204687
0.9625,15,460.224205
0.9675,13,460.239932
0.97,12,460.254817
0.9575,17,460.274359
0.975,10,460.286002
0.9775,9,460.297029
0.9175,33,460.335978
0.9475,21,460.362041
0.9625,15,460.379678
0.96,16,460.398988
0.975,10,460.412331
0.9725,11,460.425618
0.965,14,460.444606
0.9725,11,460.457688
0.97,12,460.472236
0.9525,19,460.497008
0.965,14,460.512891
0.97,12,460.527004
0.97,12,460.541671
0.9625,15,460.559724
0.965,14,460.579483
0.9725,11,460.594873
0.965,14,460.611594
0.9625,15,460.629699
0.9625,15,460.651362
0.9675,13,460.666773
0.9625,15,460.686061
0.9675,13,460.70359
0.9625,15,460.721622
0.9725,11,460.735676
0.9425,23,460.765994
0.955,18,460.787009
0.96,16,460.805614
0.96,16,460.825852
0.905,38,460.880228
0.96,16,460.900101
0.9675,13,460.915615
0.9775,9,460.927711
0.975,10,460.939849
0.9575,17,460.959732
0.9625,15,460.982939
0.9725,11,460.996038
0.965,14,461.01337
0.975,10,461.025189
0.97,12,461.039456
0.965,14,461.057735
0.965,14,461.074744
0.965,14,461.090542
0.9725,11,461.103592
0.97,12,461.11764
0.905,38,461.16069
0.965,14,461.176893
0.9675,13,461.195663
0.9775,9,461.207763
0.955,18,461.231444
0.9675,13,461.247625
0.965,14,461.264786
0.97,12,461.281289
0.975,10,461.294886
0.98,8,461.3032
0.9625,15,461.321769
0.975,10,461.333992
0.97,12,461.348765
0.9675,13,461.365872
0.9725,11,461.379001
0.95,20,461.403766
0.9625,15,461.422853
0.96,16,461.442451
0.9225,31,461.478757
0.9675,13,461.49716
0.97,12,461.512605
0.97,12,461.525648
0.9675,13,461.541807
0.97,12,461.556877
0.9625,15,461.577809
0.9625,15,463.712619
0.9675,13,463.731729
0.9625,15,463.753601
0.975,10,463.767685
0.9675,13,463.785341
0.96,16,463.807774
0.97,12,463.822665
0.97,12,463.840142
0.98,8,463.850826
0.9575,17,463.874963
0.96,16,463.893006
0.96,16,463.913996
0.955,18,463.938275
0.975,10,463.950698
0.9625,15,463.969939
0.96,16,463.98831
0.9725,11,464.00279
0.965,14,464.018662
0.975,10,464.030723
0.9675,13,464.047156
0.975,10,464.059863
0.9675,13,464.07503
0.9675,13,464.090641
0.965,14,464.107226
0.9725,11,464.124684
0.975,10,464.13735
0.98,8,464.146868
0.965,14,464.164057
0.96,16,464.182446
0.955,18,464.204749
0.96,16,464.226866
0.9575,17,464.252105
0.9775,9,464.262619
0.9575,17,464.282684
0.975,10,464.295051
0.97,12,464.308879
0.9675,13,464.324041
0.9775,9,464.334025
0.965,14,464.35069
0.9575,17,464.370672
0.955,18,464.392761
0.9675,13,464.408176
0.9725,11,464.421708
0.9725,11,464.434825
0.96,16,464.455043
0.975,10,464.468707
0.9675,13,464.488792
0.9675,13,464.505024
0.97,12,464.518622
0.96,16,464.537256
0.9725,11,464.549479
0.9625,15,464.567603
0.9675,13,464.584347
0.955,18,464.609603
0.945,22,464.638182
0.9725,11,464.651996
0.97,12,464.665314
0.9675,13,464.681377
0.9625,15,464.698934
0.965,14,464.715961
0.97,12,464.736009
0.9675,13,464.75702
0.9775,9,464.771963
0.9625,15,464.790821
0.965,14,464.808044
0.97,12,464.822591
0.9625,15,464.840805
0.9575,17,464.861856
0.97,12,464.876877
0.955,18,464.898069
0.97,12,464.91258
0.97,12,464.927899
0.965,14,464.945156
0.9775,9,464.955677
0.9575,17,464.974955
0.9725,11,464.988664
0.9625,15,465.007862
0.96,16,465.027769
0.9575,17,465.048827
0.9475,21,465.074028
0.9675,13,465.09078
0.9775,9,465.102041
0.97,12,465.11691
0.9625,15,465.134682
0.96,16,465.152835
0.975,10,465.164943
0.965,14,465.181948
0.97,12,465.195442
0.9675,13,465.211583
0.9725,11,465.225778
0.975,10,465.239065
0.965,14,465.265675
0.955,18,465.28919
0.9575,17,465.309881
0.975,10,465.323072
0.9675,13,465.342635
0.96,16,465.367139
0.97,12,465.38183
0.965,14,465.399319
0.97,12,465.413645
0.975,10,465.426008
0.9725,11,465.438317
0.97,12,465.452941
0.9675,13,465.469694
0.965,14,465.485329
0.96,16,465.505055
0.9675,13,465.521524
0.9725,11,465.536192
0.9625,15,465.555419
0.9625,15,465.573596
0.9625,15,465.593019
0.97,12,465.610724
0.9575,17,465.634355
0.9575,17,465.653794
0.98,8,465.663911
0.9675,13,465.68113
0.9725,11,465.694851
0.975,10,465.706963
0.9675,13,465.722596
0.925,30,465.764646
0.96,16,465.790091
0.955,18,465.812669
0.9675,13,465.828749
0.9775,9,465.839828
0.9825,7,465.849261
0.97,12,465.862778
0.9675,13,465.879778
0.9525,19,465.908653
0.9675,13,465.925484
0.9725,11,465.938334
0.9675,13,465.954125
0.9675,13,465.969827
0.965,14,465.987062
0.9425,23,466.017765
0.9725,11,466.031811
0.9575,17,466.05469
0.9625,15,466.075697
0.9675,13,466.091722
0.955,18,466.123332
0.9725,11,466.140023
0.9575,17,466.159932
0.9725,11,466.175072
0.97,12,466.190634
0.97,12,466.206903
0.9625,15,466.224242
0.9675,13,466.23982
0.97,12,466.254541
0.9725,11,466.268344
0.9525,19,466.290762
0.9675,13,466.316016
0.9725,11,466.333817
0.95,20,468.46003
0.97,12,468.476845
0.965,14,468.497706
0.97,12,468.515632
0.9575,17,468.539554
0.9375,25,468.575779
0.9675,13,468.594969
0.96,16,468.617974
0.955,18,468.642062
0.9725,11,468.657626
0.97,12,468.67268
0.95,20,468.697751
0.9575,17,468.718355
0.965,14,468.735737
0.9575,17,468.759033
0.97,12,468.774475
0.9575,17,468.795868
0.9625,15,468.814915
0.965,14,468.832441
0.965,14,468.851098
0.9675,13,468.867112
0.965,14,468.88392
0.955,18,468.905802
0.97,12,468.922737
0.9675,13,468.939767
0.9725,11,468.959171
0.96,16,468.98384
0.9675,13,468.999633
0.9725,11,469.013647
0.9475,21,469.043682
0.965,14,469.06103
0.9625,15,469.081
0.97,12,469.09507
0.9725,11,469.108935
0.98,8,469.118026
0.975,10,469.13006
0.97,12,469.145238
0.965,14,469.163472
0.965,14,469.180598
0.9675,13,469.200304
0.965,14,469.218084
0.945,22,469.244534
0.9675,13,469.259662
0.965,14,469.278136
0.975,10,469.291763
0.9675,13,469.306841
0.965,14,469.323136
0.9725,11,469.337174
0.97,12,469.351784
0.9625,15,469.370755
0.97,12,469.385939
0.97,12,469.400133
0.96,16,469.419833
0.945,22,469.445076
0.96,16,469.470355
0.9675,13,469.488615
0.955,18,469.510764
0.9725,11,469.530005
0.955,18,469.557782
0.96,16,469.577941
0.9575,17,469.600286
0.9575,17,469.621069
0.975,10,469.632827
0.9625,15,469.661913
0.9625,15,469.691995
0.9575,17,469.724642
0.97,12,469.747702
0.97,12,469.76163
0.9725,11,469.774666
0.94,24,469.812011
0.9675,13,469.829786
0.97,12,469.84396
0.9625,15,469.865489
0.9625,15,469.88869
0.975,10,469.901734
0.9575,17,469.922167
0.975,10,469.935694
0.955,18,469.958626
0.955,18,469.990795
0.975,10,470.007797
0.965,14,470.031146
0.95,20,470.06625
0.965,14,470.089647
0.97,12,470.11016
0.9575,17,470.140667
0.97,12,470.162802
0.975,10,470.181101
0.9725,11,470.197934
0.96,16,470.225737
0.9475,21,470.261677
0.9375,25,470.305631
0.97,12,470.327782
0.97,12,470.347942
0.9475,21,470.384341
0.9675,13,470.407031
0.9725,11,470.425599
0.9725,11,470.444711
0.9725,11,470.464028
0.97,12,470.483431
0.96,16,470.509647
0.975,10,470.523686
0.975,10,470.54017
0.965,14,470.562826
0.97,12,470.581584
0.955,18,470.613652
0.955,18,470.64363
0.9475,21,470.675723
0.9625,15,470.700094
0.9725,11,470.718658
0.9725,11,470.736742
0.9625,15,470.763295
0.97,12,470.784194
0.96,16,470.811288
0.96,16,470.840783
0.965,14,470.862674
0.9725,11,470.881775
0.9675,13,470.903677
0.965,14,470.925725
0.97,12,470.946793
0.9675,13,470.97073
0.9675,13,470.994527
0.9675,13,471.017728
0.97,12,471.038818
0.965,14,471.059777
0.97,12,471.079173
0.96,16,471.107708
0.96,16,471.133813
0.975,10,471.148865
0.96,16,471.171904
0.9775,9,471.185549
0.9725,11,471.201795
0.965,14,471.222847
0.9675,13,471.24482
0.9725,11,471.264678
0.97,12,471.28101
0.965,14,471.303113
0.9575,17,471.33089
0.9675,13,471.353303
0.9525,19,471.384849
0.965,14,471.408034
0.9575,17,471.435636
0.97,12,471.456761
0.9575,17,471.481305
0.965,14,471.504454
0.975,10,473.748049
0.9725,11,473.762575
0.955,18,473.784687
0.9725,11,473.801016
0.9575,17,473.82477
0.9725,11,473.839935
0.96,16,473.859703
0.97,12,473.8779
0.965,14,473.897695
0.9675,13,473.915829
0.9725,11,473.931061
0.96,16,473.949705
0.9625,15,473.969065
0.965,14,473.988633
0.9675,13,474.00543
0.9625,15,474.025387
0.9625,15,474.045081
0.9725,11,474.0687
0.9725,11,474.090305
0.9625,15,474.115141
0.965,14,474.138504
0.9675,13,474.164662
0.9725,11,474.187816
0.98,8,474.203864
0.9525,19,474.234937
0.9675,13,474.252986
0.965,14,474.270047
0.975,10,474.282072
0.965,14,474.298543
0.965,14,474.315823
0.9725,11,474.328707
0.955,18,474.353798
0.97,12,474.36867
0.965,14,474.384803
0.94,24,474.412374
0.9675,13,474.428593
0.9675,13,474.44547
0.965,14,474.462691
0.9475,21,474.488046
0.9525,19,474.509933
0.9675,13,474.526026
0.9725,11,474.538635
0.9775,9,474.549714
0.9725,11,474.562801
0.9625,15,474.580682
0.97,12,474.595273
0.9675,13,474.612571
0.9625,15,474.632726
0.9625,15,474.655413
0.97,12,474.671141
0.975,10,474.682654
0.96,16,474.701849
0.9475,21,474.726193
0.97,12,474.739928
0.97,12,474.755115
0.96,16,474.773676
0.965,14,474.789886
0.97,12,474.803924
0.96,16,474.822657
0.97,12,474.836797
0.975,10,474.849303
0.975,10,474.863546
0.965,14,474.884929
0.9725,11,474.900757
0.96,16,474.919923
0.9625,15,474.941293
0.97,12,474.958447
0.9725,11,474.980922
0.97,12,475.005067
0.965,14,475.031559
0.965,14,475.054034
0.96,16,475.08208
0.965,14,475.106785
0.9675,13,475.125174
0.9475,21,475.159908
0.9625,15,475.188084
0.97,12,475.210504
0.955,18,475.244299
0.9675,13,475.26874
0.97,12,475.289128
0.975,10,475.305687
0.9625,15,475.333421
0.96,16,475.355319
0.965,14,475.374046
0.965,14,475.399812
0.9675,13,475.418897
