#{"t_start": 1767536782.4364533, "env_id": "MiniGrid-DoorKey-6x6-v0"}
r,l,t
0.96,16,700.871845
0.9725,11,700.891893
0.97,12,700.912961
0.965,14,700.933522
0.9425,23,700.967816
0.975,10,700.983032
0.97,12,701.003386
0.94,24,701.042656
0.935,26,701.078901
0.925,30,701.127509
0.9375,25,701.161764
0.9325,27,701.206053
0.9725,11,701.222594
0.9675,13,701.240635
0.9725,11,701.256743
0.97,12,701.274008
0.845,62,701.361795
0.9575,17,701.386863
0.975,10,701.40353
0.97,12,701.421205
0.975,10,701.439787
0.97,12,701.459696
0.965,14,701.478788
0.9225,31,701.526006
0.965,14,701.552177
0.9175,33,701.603747
0.975,10,701.618051
0.965,14,701.637604
0.975,10,701.65369
0.97,12,701.67279
0.975,10,701.689822
0.9775,9,701.706486
0.9625,15,701.729488
0.9625,15,701.750216
0.9725,11,701.767799
0.955,18,701.794868
0.97,12,701.812222
0.9725,11,701.827786
0.9725,11,701.845839
0.9725,11,701.861863
0.97,12,701.878908
0.975,10,701.892936
0.97,12,701.912174
0.9725,11,701.929269
0.9625,15,701.959966
0.9575,17,701.987132
0.9525,19,702.013994
0.865,54,702.09089
0.97,12,702.107934
0.945,22,702.139201
0.9525,19,702.166147
0.9725,11,702.182168
0.9075,37,702.237142
0.965,14,702.259693
0.955,18,702.289667
0.9725,11,702.305887
0.97,12,702.324743
0.95,20,702.354612
0.965,14,702.37857
0.97,12,702.399695
0.9725,11,702.418773
0.9625,15,702.442844
0.965,14,702.474197
0.96,16,702.503846
0.945,22,702.538311
0.9775,9,702.555054
0.975,10,702.570589
0.96,16,702.59374
0.9675,13,702.616815
0.925,30,702.657933
0.9525,19,702.684001
0.9675,13,702.703687
0.975,10,702.719738
0.9625,15,702.740338
0.96,16,702.766636
0.96,16,702.789745
0.9725,11,702.804645
0.955,18,702.82938
0.955,18,702.855644
0.9675,13,702.873836
0.9575,17,702.89858
0.97,12,702.914726
0.97,12,702.931762
0.96,16,705.315649
0.9675,13,705.33593
0.9675,13,705.355277
0.9675,13,705.373855
0.9375,25,705.407927
0.965,14,705.427969
0.9775,9,705.44109
0.975,10,705.458705
0.9675,13,705.477788
0.9625,15,705.502972
0.975,10,705.520006
0.9675,13,705.539177
0.9675,13,705.560032
0.9725,11,705.574667
0.96,16,705.59777
0.9375,25,705.632015
0.97,12,705.64827
0.97,12,705.66508
0.9575,17,705.688646
0.965,14,705.708724
0.92,32,705.753646
0.9675,13,705.773731
0.9675,13,705.792762
0.975,10,705.808112
0.9575,17,705.832688
0.9575,17,705.858737
0.9,40,705.926878
0.97,12,705.948055
0.945,22,705.983716
0.9725,11,706.000914
0.9525,19,706.027984
0.9725,11,706.043286
0.96,16,706.065842
0.9725,11,706.080867
0.9775,9,706.093902
0.9625,15,706.114948
0.95,20,706.143706
0.9675,13,706.162748
0.9725,11,706.181782
0.97,12,706.202836
0.9775,9,706.217867
0.97,12,706.235461
0.975,10,706.24951
0.97,12,706.267245
0.9525,19,706.299211
0.97,12,706.319552
0.9725,11,706.338576
0.95,20,706.374032
0.9775,9,706.388058
0.965,14,706.407616
0.92,32,706.450776
0.96,16,706.475852
0.955,18,706.500896
0.975,10,706.515933
0.97,12,706.534171
0.9725,11,706.550692
0.975,10,706.568781
0.965,14,706.589674
0.97,12,706.606755
0.9375,25,706.646685
0.9225,31,706.698814
0.9625,15,706.724599
0.96,16,706.74789
0.9675,13,706.769942
0.97,12,706.788992
0.9675,13,706.808025
0.965,14,706.831076
0.9475,21,706.864789
0.9625,15,706.886839
0.9675,13,706.904503
0.9625,15,706.926587
0.97,12,706.943799
0.9775,9,706.955823
0.9725,11,706.974046
0.955,18,707.000613
0.9625,15,707.02273
0.9725,11,707.038079
0.9675,13,707.056677
0.96,16,707.078946
0.9625,15,707.100291
0.9575,17,707.123995
0.9775,9,707.136626
0.9775,9,707.148671
0.975,10,707.165735
0.9725,11,707.182289
0.9625,15,707.203584
0.9725,11,707.222881
0.95,20,707.255619
0.9625,15,707.278742
0.9525,19,707.306051
0.9725,11,707.324473
0.975,10,707.340731
0.97,12,707.357735
0.9725,11,707.372882
0.9775,9,707.387166
0.97,12,707.40678
0.975,10,707.42383
0.9625,15,707.447802
0.9725,11,707.468893
0.9575,17,707.49496
0.9675,13,707.512484
0.975,10,707.526616
0.955,18,707.553331
0.97,12,707.569866
0.9575,17,707.593052
0.9675,13,707.610641
0.9775,9,707.623353
0.955,18,707.64797
0.9775,9,707.660996
0.9575,17,707.688063
0.9525,19,707.718995
0.9625,15,707.741064
0.965,14,707.759704
0.965,14,707.780125
0.97,12,707.79586
0.955,18,707.822787
0.965,14,707.842193
0.97,12,707.858908
0.955,18,707.883969
0.9675,13,707.902812
0.97,12,707.919844
0.9375,25,707.95835
0.9625,15,707.980717
0.97,12,707.998842
0.9575,17,708.023613
0.9725,11,708.042724
0.975,10,708.057797
0.9575,17,708.083625
0.965,14,708.103976
0.9575,17,708.133684
0.975,10,708.150772
0.96,16,708.175033
0.9725,11,708.195302
0.95,20,708.225402
0.955,18,708.25299
0.975,10,708.267031
0.98,8,708.279571
0.965,14,708.303421
0.975,10,708.318809
0.9425,23,708.358743
0.975,10,708.375824
0.97,12,708.397881
0.935,26,710.840275
0.9575,17,710.866642
0.975,10,710.882717
0.97,12,710.904774
0.975,10,710.921793
0.94,24,710.954727
0.975,10,710.96794
0.975,10,710.983704
0.96,16,711.012087
0.965,14,711.035986
0.9675,13,711.05721
0.955,18,711.086046
0.935,26,711.120648
0.9725,11,711.136722
0.975,10,711.15186
0.97,12,711.167911
0.9625,15,711.18795
0.95,20,711.21702
0.96,16,711.241077
0.9725,11,711.260735
0.9675,13,711.279675
0.9625,15,711.300924
0.9675,13,711.319578
0.9725,11,711.336718
0.97,12,711.355636
0.9675,13,711.373902
0.97,12,711.393944
0.975,10,711.406968
0.965,14,711.427115
0.96,16,711.449668
0.96,16,711.473238
0.9725,11,711.490278
0.9475,21,711.523572
0.9625,15,711.548851
0.9775,9,711.562098
0.98,8,711.575669
0.9775,9,711.590837
0.9725,11,711.605882
0.9725,11,711.623916
0.975,10,711.639455
0.9725,11,711.655049
0.9425,23,711.686764
0.9725,11,711.703676
0.9675,13,711.720703
0.9625,15,711.742097
0.965,14,711.760818
0.9475,21,711.790589
0.9375,25,711.823761
0.9725,11,711.840299
0.9675,13,711.858631
0.9675,13,711.876798
0.96,16,711.905602
0.9725,11,711.922723
0.9525,19,711.950296
0.9575,17,711.974998
0.9625,15,711.996036
0.965,14,712.015574
0.965,14,712.039316
0.9575,17,712.064015
0.9475,21,712.094315
0.9625,15,712.118369
0.965,14,712.138081
0.965,14,712.158686
0.9725,11,712.177759
0.9625,15,712.204878
0.96,16,712.231933
0.975,10,712.246943
0.9625,15,712.273597
0.975,10,712.289118
0.9575,17,712.312242
0.9725,11,712.327266
0.9525,19,712.357026
0.9675,13,712.378563
0.965,14,712.404749
0.9725,11,712.423761
0.9725,11,712.443602
0.9525,19,712.474753
0.9775,9,712.490785
0.97,12,712.507834
0.975,10,712.522362
0.9725,11,712.538779
0.97,12,712.561842
0.945,22,712.624695
0.97,12,712.662888
0.96,16,712.693063
0.9675,13,712.71963
0.9625,15,712.749802
0.9725,11,712.771863
0.9775,9,712.78692
0.9725,11,712.806973
0.97,12,712.828025
0.95,20,712.861853
0.9725,11,712.876613
0.935,26,712.918055
0.975,10,712.933605
0.97,12,712.950636
0.96,16,712.972953
0.96,16,712.995621
0.98,8,713.006773
0.97,12,713.022814
0.9425,23,713.054173
0.96,16,713.076771
0.9675,13,713.094819
0.97,12,713.112054
0.9775,9,713.124604
0.9675,13,713.142664
0.9575,17,713.166939
0.97,12,713.186985
0.9675,13,713.210022
0.9725,11,713.227559
0.975,10,713.24563
0.97,12,713.266849
0.9725,11,713.285891
0.97,12,713.306103
0.97,12,713.325956
0.965,14,713.348466
0.96,16,713.382142
0.975,10,713.398462
0.9725,11,713.418614
0.96,16,713.441236
0.9725,11,713.456774
0.97,12,713.473816
0.95,20,713.501854
0.9675,13,713.519901
0.9725,11,713.536947
0.9525,19,713.566893
0.97,12,713.583932
0.975,10,713.597958
0.97,12,713.61527
0.9525,19,713.642614
0.9575,17,713.667719
0.9725,11,713.683992
0.9725,11,713.699017
0.9775,9,713.712033
0.9725,11,713.728576
0.97,12,713.746749
0.9675,13,713.765805
0.9775,9,713.782872
0.97,12,713.800402
0.9725,11,713.820513
0.9725,11,713.838819
0.9625,15,713.861872
0.9825,7,713.872395
0.9575,17,713.895954
0.915,34,713.943611
0.965,14,713.962896
0.97,12,713.981036
0.97,12,713.99958
0.9625,15,716.424961
0.97,12,716.44208
0.9725,11,716.458673
0.97,12,716.479991
0.9675,13,716.50254
0.98,8,716.515572
0.9725,11,716.533989
0.9675,13,716.555649
0.9475,21,716.585773
0.9775,9,716.599797
0.945,22,716.629972
0.9725,11,716.645766
0.965,14,716.665809
0.9725,11,716.681826
0.9675,13,716.699928
0.9675,13,716.717976
0.975,10,716.7325
0.9425,23,716.765693
0.965,14,716.789788
0.96,16,716.814972
0.965,14,716.841916
0.97,12,716.859474
0.9675,13,716.87773
0.97,12,716.894802
0.95,20,716.923834
0.975,10,716.937858
0.9675,13,716.955747
0.97,12,716.97479
0.9675,13,716.999906
0.96,16,717.029747
0.9725,11,717.04576
0.97,12,717.066924
0.945,22,717.102694
0.9675,13,717.122195
0.9525,19,717.155882
0.97,12,717.177938
0.9675,13,717.201028
0.96,16,717.224614
0.9725,11,717.242782
0.975,10,717.259809
0.9575,17,717.286873
0.965,14,717.309802
0.965,14,717.332862
0.9725,11,717.349822
0.965,14,717.372995
0.95,20,717.405709
0.965,14,717.429816
0.9525,19,717.456599
0.97,12,717.474047
0.935,26,717.515213
0.9475,21,717.547949
0.9725,11,717.566426
0.955,18,717.597437
0.9525,19,717.629018
0.97,12,717.647565
0.9675,13,717.666383
0.9575,17,717.69271
0.9675,13,717.713955
0.9775,9,717.727928
0.9725,11,717.747138
0.9675,13,717.769706
0.97,12,717.79281
0.96,16,717.820631
0.97,12,717.837717
0.97,12,717.853791
0.9625,15,717.875968
0.97,12,717.89722
0.9625,15,717.921018
0.9625,15,717.942564
0.96,16,717.964973
0.965,14,717.984717
0.9725,11,717.999734
0.9675,13,718.018783
0.965,14,718.043875
0.965,14,718.07117
0.9725,11,718.08776
0.9725,11,718.106847
0.965,14,718.132895
0.96,16,718.156992
0.965,14,718.180129
0.9675,13,718.204066
0.9625,15,718.230328
0.97,12,718.256692
0.97,12,718.276788
0.9575,17,718.302616
0.9575,17,718.326454
0.98,8,718.3392
0.9725,11,718.354286
0.9725,11,718.370563
0.9525,19,718.400211
0.975,10,718.417059
0.965,14,718.437383
0.975,10,718.450997
0.9775,9,718.466672
0.965,14,718.489745
0.9625,15,718.510775
0.9725,11,718.525816
0.9675,13,718.544859
0.965,14,718.564896
0.9725,11,718.581025
0.9625,15,718.603817
0.9725,11,718.619842
0.9625,15,718.645922
0.96,16,718.667713
0.975,10,718.685869
0.96,16,718.708
0.9725,11,718.724038
0.965,14,718.750872
0.9525,19,718.781946
0.9725,11,718.802024
0.95,20,718.83609
0.9725,11,718.853429
0.9625,15,718.878098
0.97,12,718.89973
0.9675,13,718.919589
0.9725,11,718.934683
0.97,12,718.953339
0.9625,15,718.976737
0.9675,13,718.994776
0.9675,13,719.014038
0.9525,19,719.040588
0.9525,19,719.066938
0.9725,11,719.084988
0.9725,11,719.102005
0.9625,15,719.123564
0.955,18,719.148466
0.965,14,719.170192
0.96,16,719.192769
0.97,12,719.210143
0.975,10,719.223691
0.97,12,719.241795
0.9625,15,719.2646
0.96,16,719.287736
0.9575,17,719.315619
0.9575,17,719.344275
0.9675,13,719.367747
0.975,10,719.382784
0.9675,13,719.402324
0.9625,15,719.429887
0.9675,13,719.453549
0.965,14,719.475781
0.97,12,719.492714
0.9825,7,719.505746
0.97,12,719.523788
0.9725,11,719.538813
0.965,14,719.558957
0.965,14,719.579363
0.9775,9,719.591892
0.9725,11,719.607807
0.97,12,719.625126
0.955,18,721.95873
0.97,12,721.977772
0.9625,15,722.003587
0.965,14,722.024996
0.9725,11,722.040017
0.9725,11,722.056583
0.98,8,722.067641
0.9725,11,722.082716
0.97,12,722.09877
0.9725,11,722.113812
0.9525,19,722.142853
0.9675,13,722.162002
0.9725,11,722.17804
0.9725,11,722.192582
0.9775,9,722.207662
0.9625,15,722.231736
0.9725,11,722.247584
0.965,14,722.267659
0.96,16,722.292534
0.9525,19,722.32264
0.9775,9,722.336682
0.975,10,722.351031
0.965,14,722.375617
0.9575,17,722.399818
0.9675,13,722.417349
0.965,14,722.43712
0.9725,11,722.452653
0.9575,17,722.477724
0.9675,13,722.49577
0.955,18,722.520813
0.9625,15,722.541862
0.97,12,722.559027
0.9775,9,722.573191
0.9575,17,722.596644
0.955,18,722.621741
0.9725,11,722.637135
0.95,20,722.665711
0.9775,9,722.677734
0.965,14,722.700132
0.965,14,722.720949
0.9725,11,722.737073
0.975,10,722.751104
0.9725,11,722.766755
0.9575,17,722.792806
0.97,12,722.813865
0.9725,11,722.832755
0.97,12,722.851806
0.97,12,722.870995
0.9725,11,722.889082
0.965,14,722.908683
0.9675,13,722.926854
0.925,30,722.968165
0.9725,11,722.983714
0.9675,13,723.001738
0.965,14,723.02078
0.975,10,723.034914
0.965,14,723.05514
0.965,14,723.073683
0.9725,11,723.088732
0.9675,13,723.106772
0.975,10,723.120796
0.97,12,723.136836
0.9725,11,723.152363
0.97,12,723.169273
0.9725,11,723.183922
0.9725,11,723.200891
0.9675,13,723.220455
0.965,14,723.240511
0.96,16,723.262799
0.9725,11,723.277823
0.9575,17,723.305212
0.9675,13,723.324556
0.9775,9,723.338162
0.9725,11,723.354706
0.9725,11,723.371207
0.9675,13,723.391073
0.975,10,723.404617
0.9725,11,723.422826
0.9775,9,723.438856
0.9625,15,723.461145
0.9775,9,723.474691
0.965,14,723.494749
0.965,14,723.515668
0.8775,49,723.584988
0.9625,15,723.607134
0.97,12,723.623849
0.965,14,723.642883
0.9625,15,723.665109
0.9725,11,723.679627
0.975,10,723.694731
0.9675,13,723.713867
0.965,14,723.733912
0.95,20,723.761026
0.975,10,723.774569
0.965,14,723.793691
0.965,14,723.815767
0.97,12,723.834954
0.9525,19,723.861761
0.9575,17,723.887622
0.97,12,723.904724
0.965,14,723.923767
0.9775,9,723.936789
0.9775,9,723.949321
0.965,14,723.969574
0.98,8,723.980467
0.9725,11,723.99648
0.9625,15,724.01716
0.9675,13,724.034711
0.9725,11,724.050243
0.9725,11,724.065943
0.9725,11,724.081967
0.9525,19,724.107028
0.965,14,724.126563
0.94,24,724.162703
0.95,20,724.189873
0.9625,15,724.211055
0.9725,11,724.227744
0.97,12,724.244807
0.9575,17,724.273073
0.9675,13,724.294688
0.97,12,724.312742
0.9625,15,724.336674
0.965,14,724.360976
0.9725,11,724.381139
0.96,16,724.404573
0.97,12,724.420613
0.97,12,724.438695
0.9675,13,724.456871
0.9625,15,724.479939
0.9625,15,724.504585
0.965,14,724.525462
0.97,12,724.542691
0.9675,13,724.560728
0.9625,15,724.582286
0.945,22,724.615099
0.9725,11,724.632771
0.965,14,724.653368
0.9625,15,724.674578
0.955,18,724.699685
0.9625,15,724.72091
0.975,10,724.739955
0.9625,15,724.763269
0.9525,19,724.789911
0.965,14,724.80961
0.9725,11,724.823776
0.965,14,724.843654
0.9675,13,724.867382
0.9625,15,724.889573
0.975,10,724.903644
0.965,14,724.923839
0.96,16,727.359317
0.975,10,727.378617
0.9675,13,727.402868
0.9625,15,727.42495
0.98,8,727.436973
0.97,12,727.454969
0.9625,15,727.476123
0.925,30,727.519889
0.9675,13,727.538939
0.9575,17,727.564795
0.96,16,727.59009
0.9775,9,727.606956
0.9625,15,727.633011
0.965,14,727.658268
0.97,12,727.679328
0.97,12,727.700802
0.97,12,727.723588
0.9625,15,727.749318
0.98,8,727.765879
0.9725,11,727.782915
0.97,12,727.799068
0.9725,11,727.818841
0.9725,11,727.836884
0.9675,13,727.85444
0.9725,11,727.872614
0.95,20,727.903768
0.975,10,727.922175
0.97,12,727.942951
0.9675,13,727.961184
0.9575,17,727.984762
0.9675,13,728.004036
0.9725,11,728.021065
0.95,20,728.053214
0.965,14,728.074767
0.96,16,728.097816
0.9675,13,728.116865
0.9725,11,728.132895
0.9625,15,728.159618
0.97,12,728.178765
0.97,12,728.199837
0.95,20,728.229649
0.975,10,728.245753
0.9725,11,728.261785
0.975,10,728.276829
0.9675,13,728.295871
0.965,14,728.315658
0.9525,19,728.345522
0.9625,15,728.367162
0.97,12,728.38674
0.9675,13,728.405732
0.9575,17,728.432018
0.9725,11,728.448556
0.965,14,728.467631
0.975,10,728.482729
0.9575,17,728.512116
0.9775,9,728.525801
0.9725,11,728.542332
0.9775,9,728.554993
0.97,12,728.571012
0.975,10,728.585052
0.9675,13,728.607004
0.9575,17,728.632721
0.9775,9,728.647754
0.9675,13,728.666564
0.95,20,728.694714
0.9725,11,728.710943
0.9725,11,728.726197
0.955,18,728.752012
0.9675,13,728.770685
0.97,12,728.789757
0.965,14,728.81181
0.9725,11,728.82699
0.9625,15,728.84926
0.955,18,728.876837
0.9575,17,728.902385
0.98,8,728.91392
0.98,8,728.92695
0.975,10,728.940059
0.955,18,728.965
0.9725,11,728.981138
0.975,10,728.995722
0.9725,11,729.011742
0.9625,15,729.036808
0.965,14,729.055984
0.975,10,729.070007
0.96,16,729.092557
0.96,16,729.114995
0.9675,13,729.134037
0.96,16,729.156329
0.97,12,729.174668
0.97,12,729.1969
0.9775,9,729.210099
0.965,14,729.22981
0.9675,13,729.247852
0.955,18,729.272573
0.965,14,729.292153
0.9725,11,729.306735
0.9675,13,729.326695
0.9575,17,729.353877
0.9575,17,729.379846
0.975,10,729.392885
0.9675,13,729.411161
0.96,16,729.434018
0.9725,11,729.45386
0.965,14,729.474025
0.96,16,729.49582
0.97,12,729.512854
0.9625,15,729.534989
0.955,18,729.560538
0.9775,9,729.575739
0.9625,15,729.597779
0.9675,13,729.618921
0.9675,13,729.637581
0.975,10,729.651158
0.9725,11,729.666862
0.9575,17,729.689318
0.9775,9,729.703818
0.97,12,729.725906
0.975,10,729.740933
0.965,14,729.760616
0.9675,13,729.783861
0.955,18,729.808799
0.97,12,729.825966
0.9675,13,729.844007
0.96,16,729.866183
0.9675,13,729.884768
0.9775,9,729.898808
0.965,14,729.918855
0.9625,15,729.939035
0.9725,11,729.953988
0.9575,17,729.979044
0.975,10,729.993755
0.9725,11,730.012295
0.9675,13,730.032868
0.965,14,730.05758
0.97,12,730.07902
0.96,16,730.105909
0.9675,13,730.127871
0.96,16,730.151995
0.9625,15,730.175725
0.95,20,730.2119
0.97,12,730.229963
0.96,16,730.253597
0.98,8,730.265649
0.9625,15,730.285749
0.9525,19,730.317158
0.975,10,730.334801
0.97,12,730.357216
0.965,14,730.380856
0.9625,15,730.406713
0.9725,11,730.42473
0.9625,15,730.450049
0.9675,13,730.46871
0.9775,9,730.480752
0.965,14,732.901802
0.97,12,732.91998
0.9725,11,732.935225
0.96,16,732.956774
0.9675,13,732.97986
0.965,14,732.998898
0.96,16,733.020944
0.9425,23,733.056441
0.9775,9,733.070123
0.975,10,733.088715
0.9675,13,733.109825
0.9725,11,733.127871
0.9675,13,733.151038
0.975,10,733.167716
0.965,14,733.190806
0.97,12,733.209074
0.965,14,733.229675
0.95,20,733.258029
0.9525,19,733.283856
0.9675,13,733.30351
0.9675,13,733.324051
0.9725,11,733.343974
0.96,16,733.365738
0.965,14,733.386856
0.9775,9,733.399874
0.96,16,733.423936
0.9625,15,733.444983
0.9725,11,733.460511
0.97,12,733.479642
0.95,20,733.507794
0.96,16,733.53081
0.9575,17,733.554984
0.9725,11,733.572515
0.9575,17,733.598662
0.9725,11,733.616748
0.9625,15,733.638808
0.9725,11,733.65836
0.9675,13,733.680625
0.975,10,733.697698
0.97,12,733.715788
0.975,10,733.730813
0.9575,17,733.754383
0.9275,29,733.795196
0.9725,11,733.812705
0.9575,17,733.837803
0.975,10,733.852333
0.975,10,733.865382
0.9725,11,733.880408
0.9525,19,733.907767
0.9675,13,733.925807
0.9725,11,733.942843
0.965,14,733.961903
0.9725,11,733.976499
0.965,14,733.995884
0.9575,17,734.021929
0.975,10,734.035971
0.97,12,734.052999
0.975,10,734.067226
0.975,10,734.080743
0.975,10,734.095023
0.9625,15,734.115079
0.8975,41,734.180004
0.975,10,734.197319
0.9625,15,734.223034
0.96,16,734.250494
0.96,16,734.278586
0.9775,9,734.294698
0.96,16,734.323728
0.965,14,734.348687
0.9575,17,734.379624
0.975,10,734.396709
0.9625,15,734.42562
0.9775,9,734.444742
0.9625,15,734.471878
0.9725,11,734.491176
0.95,20,734.519776
0.975,10,734.533529
0.9525,19,734.566571
0.965,14,734.587656
0.955,18,734.612723
0.975,10,734.626758
0.9325,27,734.669359
0.955,18,734.694145
0.9725,11,734.708733
0.97,12,734.725777
0.975,10,734.739809
0.975,10,734.752839
0.9725,11,734.770845
0.97,12,734.794307
0.97,12,734.814093
0.96,16,734.842624
0.97,12,734.863693
0.97,12,734.883764
0.97,12,734.905007
0.975,10,734.919029
0.965,14,734.940571
0.9725,11,734.959974
0.9725,11,734.977924
0.945,22,735.009993
0.9625,15,735.035061
0.975,10,735.052108
0.965,14,735.073961
0.96,16,735.097005
0.93,28,735.142162
0.97,12,735.160016
0.96,16,735.183194
0.9675,13,735.204759
0.9675,13,735.225801
0.9775,9,735.239825
0.9675,13,735.260383
0.9675,13,735.279124
0.9725,11,735.295979
0.975,10,735.310004
0.9775,9,735.32505
0.9725,11,735.343319
0.9725,11,735.364319
0.975,10,735.37993
0.97,12,735.396626
0.9675,13,735.415926
0.9775,9,735.428015
0.9625,15,735.450056
0.9675,13,735.468593
0.9675,13,735.486663
0.975,10,735.500862
0.9725,11,735.516905
0.965,14,735.536141
0.9675,13,735.553701
0.965,14,735.574656
0.975,10,735.589705
0.9675,13,735.609175
0.965,14,735.628723
0.965,14,735.64877
0.96,16,735.671129
0.9675,13,735.690969
0.975,10,735.704008
0.965,14,735.723887
0.96,16,735.746691
0.9575,17,735.769751
0.96,16,735.800846
0.975,10,735.817926
0.975,10,735.835103
0.9775,9,735.847623
0.97,12,735.86574
0.975,10,735.882845
0.9725,11,735.899881
0.975,10,735.914926
0.975,10,735.930955
0.965,14,735.955053
0.975,10,735.968775
0.9675,13,735.987666
0.975,10,736.002215
0.9675,13,736.019778
0.955,18,738.446967
0.9775,9,738.462796
0.96,16,738.490888
0.95,20,738.526431
0.965,14,738.553763
0.96,16,738.577997
0.97,12,738.594043
0.9675,13,738.613867
0.9675,13,738.633746
0.9675,13,738.652032
0.9725,11,738.667561
0.965,14,738.689692
0.975,10,738.703795
0.96,16,738.727772
0.9675,13,738.745816
0.9675,13,738.764373
0.97,12,738.780399
0.965,14,738.80043
0.975,10,738.815675
0.9675,13,738.833759
0.93,28,738.871902
0.9625,15,738.897118
0.96,16,738.922214
0.97,12,738.943847
0.9425,23,738.980685
0.945,22,739.016784
0.9725,11,739.034837
0.9575,17,739.059685
0.9575,17,739.085769
0.9675,13,739.105012
0.9725,11,739.120039
0.9775,9,739.132564
0.96,16,739.154782
0.9775,9,739.168321
0.97,12,739.18498
0.9725,11,739.200999
0.97,12,739.218047
0.9525,19,739.245724
0.9775,9,739.257971
0.9775,9,739.271177
0.9675,13,739.289727
0.9575,17,739.313838
0.965,14,739.33367
0.97,12,739.354696
0.975,10,739.372677
0.9675,13,739.39073
0.9675,13,739.408773
0.965,14,739.428823
0.9725,11,739.443859
0.97,12,739.46039
0.95,20,739.48914
0.9525,19,739.515976
0.97,12,739.533007
0.965,14,739.555065
0.9575,17,739.5845
0.9675,13,739.605276
0.955,18,739.631747
0.965,14,739.651791
0.9675,13,739.669779
0.975,10,739.683822
0.97,12,739.700846
0.955,18,739.726914
0.945,22,739.757588
0.97,12,739.776671
0.9725,11,739.793769
0.9625,15,739.815817
0.95,20,739.845743
0.9575,17,739.875831
0.95,20,739.909896
0.975,10,739.927938
0.9375,25,739.968773
0.9625,15,739.990899
0.945,22,740.024045
0.9675,13,740.042908
0.97,12,740.060121
0.96,16,740.08273
0.975,10,740.096694
0.9775,9,740.108734
0.9725,11,740.124829
0.96,16,740.149552
0.9575,17,740.176011
0.975,10,740.191035
0.9725,11,740.209763
0.965,14,740.233813
0.9675,13,740.255113
0.9725,11,740.270647
0.9675,13,740.288722
0.97,12,740.306652
0.9575,17,740.334964
0.975,10,740.352016
0.97,12,740.372168
0.9625,15,740.392783
0.9675,13,740.409819
0.9775,9,740.422362
0.9625,15,740.448155
0.9575,17,740.478821
0.955,18,740.510908
0.965,14,740.530952
0.975,10,740.544995
0.9725,11,740.561932
0.9525,19,740.589911
0.955,18,740.617547
0.9675,13,740.63663
0.9675,13,740.661821
0.97,12,740.679937
0.9625,15,740.704633
0.9725,11,740.724848
0.96,16,740.752663
0.9725,11,740.770703
0.9675,13,740.789551
0.97,12,740.805622
0.9625,15,740.830731
0.97,12,740.848943
0.9725,11,740.866563
0.97,12,740.884662
0.93,28,740.927803
0.9625,15,740.950849
0.92,32,740.995786
0.9775,9,741.009808
0.97,12,741.02685
0.96,16,741.049892
0.965,14,741.069478
0.9625,15,741.090175
0.9725,11,741.105728
0.97,12,741.123448
0.97,12,741.142716
0.975,10,741.157943
0.975,10,741.173336
0.96,16,741.200694
0.875,50,741.273681
0.975,10,741.288307
0.97,12,741.306
0.9575,17,741.333629
0.9775,9,741.347285
0.9675,13,741.372044
0.975,10,741.387972
0.95,20,741.415281
0.9725,11,741.430995
0.96,16,741.454556
0.9775,9,741.466593
0.9675,13,741.484443
0.9725,11,741.500148
0.975,10,741.513736
0.9625,15,741.533961
0.96,16,743.983974
0.9725,11,743.999485
0.9625,15,744.020277
0.965,14,744.044835
0.965,14,744.07092
0.9625,15,744.097128
0.97,12,744.116696
0.9775,9,744.130746
0.965,14,744.157026
0.9725,11,744.175565
0.9675,13,744.194638
0.965,14,744.213879
0.9575,17,744.2386
0.9625,15,744.259712
0.975,10,744.277953
0.9725,11,744.294998
0.9675,13,744.315249
0.9625,15,744.338019
0.975,10,744.354852
0.9675,13,744.380612
0.965,14,744.404612
0.9625,15,744.42673
0.96,16,744.448781
0.97,12,744.470395
0.975,10,744.484656
0.95,20,744.518795
0.9625,15,744.544634
0.97,12,744.566029
0.965,14,744.589843
0.9775,9,744.604886
0.9775,9,744.619309
0.9575,17,744.645062
0.9675,13,744.667146
0.975,10,744.684785
0.9575,17,744.715049
0.975,10,744.733601
0.975,10,744.75064
0.9625,15,744.772748
0.965,14,744.797809
0.965,14,744.820853
0.97,12,744.839902
0.96,16,744.867477
0.955,18,744.896691
0.9625,15,744.917746
0.97,12,744.938791
0.9725,11,744.956833
0.97,12,744.97439
0.965,14,744.992729
0.9675,13,745.012962
0.965,14,745.035409
0.9625,15,745.05671
0.97,12,745.074901
0.9775,9,745.08793
0.965,14,745.107584
0.97,12,745.12569
0.97,12,745.143901
0.9725,11,745.16026
0.9675,13,745.178819
0.96,16,745.200864
0.9725,11,745.219899
0.965,14,745.239943
0.975,10,745.256009
0.9575,17,745.286659
0.965,14,745.306776
0.965,14,745.329672
0.96,16,745.359943
0.9575,17,745.390575
0.97,12,745.41278
0.9675,13,745.434865
0.975,10,745.449884
0.9725,11,745.465449
0.9675,13,745.483508
0.9625,15,745.50669
0.9725,11,745.522733
0.9625,15,745.543784
0.97,12,745.560814
0.9675,13,745.579379
0.965,14,745.600595
0.9675,13,745.619673
0.9675,13,745.637732
0.975,10,745.653454
0.9725,11,745.668307
0.97,12,745.688574
0.965,14,745.71223
0.9775,9,745.725769
0.975,10,745.739794
0.9625,15,745.762905
0.9725,11,745.779181
0.9775,9,745.794764
